sitename,Country or Area Name,Full Address,Latitude,Longitude,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,utcoff,stationid,New Station
DRAGON_ELLCT,NA,NA,39.2661,-76.861603,N,518,331,0,39.2661,-76.861603,NA,NA,769,TRUE
Minqin,NA,NA,38.607,102.959,N,515,906,0,38.607,102.959,NA,NA,770,TRUE
DRAGON_CLRST,NA,NA,39.20541,-76.94445,N,518,331,0,39.20541,-76.94445,NA,NA,771,TRUE
Zouerate-Fennec,NA,NA,22.75,-12.483333,N,452,537,0,22.75,-12.483333,NA,NA,772,TRUE
Gloria,NA,NA,44.59997,29.35967,N,539,671,0,44.59997,29.35967,NA,NA,773,TRUE
Steamboat_Springs,NA,NA,40.46376,-106.81699,N,523,235,0,40.46376,-106.81699,NA,NA,774,TRUE
Bari_University,NA,NA,41.108327,16.883983,N,525,631,0,41.108327,16.883983,NA,NA,775,TRUE
NEON-Boulder,NA,NA,40.00787,-105.26821,N,521,240,0,40.00787,-105.26821,NA,NA,776,TRUE
Oujda,NA,NA,34.65331,-1.89846,N,500,571,0,34.65331,-1.89846,NA,NA,777,TRUE
Timisoara,NA,NA,45.74626,21.22736,N,544,645,0,45.74626,21.22736,NA,NA,778,TRUE
Gainesville_Airport,NA,NA,29.695833,-82.261,N,480,314,0,29.695833,-82.261,NA,NA,779,TRUE
Ordway-Swisher,NA,NA,29.69797,-81.988106,N,480,315,0,29.69797,-81.988106,NA,NA,780,TRUE
Rio_de_Janeiro_UFRJ,NA,NA,-22.857306,-43.233806,N,270,439,0,-22.857306,-43.233806,NA,NA,781,TRUE
Yeomsan-Myeon,NA,NA,35.23666,126.303012,N,502,981,0,35.23666,126.303012,NA,NA,782,TRUE
NGHIA_DO,NA,NA,21.04778,105.79964,N,445,916,0,21.04778,105.79964,NA,NA,783,TRUE
Bambey-ISRA,NA,NA,14.708567,-16.476733,N,420,524,0,14.708567,-16.476733,NA,NA,784,TRUE
Bordj_Badji_Mokhtar,NA,NA,21.38,0.92,N,447,580,0,21.38,0.92,NA,NA,785,TRUE
Vientiane,NA,NA,17.99228,102.569642,N,433,905,0,17.99228,102.569642,NA,NA,786,TRUE
San_Nicolas_Vandal,NA,NA,33.262214,-119.536711,N,494,194,0,33.262214,-119.536711,NA,NA,787,TRUE
CASLEO,NA,NA,-31.798815,-69.295685,N,234,355,0,-31.798815,-69.295685,NA,NA,788,TRUE
Manaus_EMBRAPA,NA,NA,-2.890528,-59.969778,N,349,385,0,-2.890528,-59.969778,NA,NA,789,TRUE
USC_SEAPRISM,NA,NA,33.56371,-118.11782,N,495,199,0,33.56371,-118.11782,NA,NA,790,TRUE
Tabernas_PSA-DLR,NA,NA,37.09076,-2.35818,N,509,569,0,37.09076,-2.35818,NA,NA,791,TRUE
Yonsei_University,NA,NA,37.56443,126.93479,N,511,983,0,37.56443,126.93479,NA,NA,792,TRUE
Georgia_Tech,NA,NA,33.780202,-84.399537,N,496,307,0,33.780202,-84.399537,NA,NA,793,TRUE
Gageocho_Station,NA,NA,33.941991,124.592912,N,497,976,0,33.941991,124.592912,NA,NA,794,TRUE
Calern_OCA,NA,NA,43.752207,6.923153,N,536,599,0,43.752207,6.923153,NA,NA,795,TRUE
Pretoria_CSIR-DPSS,NA,NA,-25.756611,28.279722,N,258,667,0,-25.756611,28.279722,NA,NA,796,TRUE
DRAGON_Padonia,NA,NA,39.462036,-76.631669,N,519,332,0,39.462036,-76.631669,NA,NA,797,TRUE
DRAGON_Essex,NA,NA,39.310943,-76.474486,N,518,332,0,39.310943,-76.474486,NA,NA,798,TRUE
DRAGON_Edgewood,NA,NA,39.409834,-76.296352,N,519,333,0,39.409834,-76.296352,NA,NA,799,TRUE
DRAGON_Aldino,NA,NA,39.563433,-76.203932,N,519,333,0,39.563433,-76.203932,NA,NA,800,TRUE
DRAGON_FairHill,NA,NA,39.701435,-75.860059,N,520,334,0,39.701435,-75.860059,NA,NA,801,TRUE
DRAGON_Beltsville,NA,NA,39.054091,-76.877491,N,517,331,0,39.054091,-76.877491,NA,NA,802,TRUE
DRAGON_PATUX,NA,NA,38.827168,-76.70938,N,516,332,0,38.827168,-76.70938,NA,NA,803,TRUE
DRAGON_UMRLB,NA,NA,38.891262,-76.814106,N,517,331,0,38.891262,-76.814106,NA,NA,804,TRUE
DRAGON_BLTNR,NA,NA,39.2156,-76.6186,N,518,332,0,39.2156,-76.6186,NA,NA,805,TRUE
DRAGON_SHADY,NA,NA,38.840658,-76.506108,N,516,332,0,38.840658,-76.506108,NA,NA,806,TRUE
DRAGON_ARNLS,NA,NA,39.058488,-76.512926,N,517,332,0,39.058488,-76.512926,NA,NA,807,TRUE
DRAGON_WSTFD,NA,NA,39.301577,-76.946248,N,518,331,0,39.301577,-76.946248,NA,NA,808,TRUE
DRAGON_ABERD,NA,NA,39.515103,-76.16523,N,519,333,0,39.515103,-76.16523,NA,NA,809,TRUE
DRAGON_BLLRT,NA,NA,39.389385,-76.578242,N,519,332,0,39.389385,-76.578242,NA,NA,810,TRUE
DRAGON_BTMDL,NA,NA,39.238826,-76.441601,N,518,332,0,39.238826,-76.441601,NA,NA,811,TRUE
DRAGON_CPSDN,NA,NA,39.110656,-76.462915,N,517,332,0,39.110656,-76.462915,NA,NA,812,TRUE
DRAGON_BLDND,NA,NA,39.258315,-76.519504,N,518,332,0,39.258315,-76.519504,NA,NA,813,TRUE
DRAGON_ONNGS,NA,NA,39.387756,-76.81912,N,519,331,0,39.387756,-76.81912,NA,NA,814,TRUE
DRAGON_BLTCC,NA,NA,39.362201,-76.688429,N,518,332,0,39.362201,-76.688429,NA,NA,815,TRUE
DRAGON_MNKTN,NA,NA,39.572926,-76.652318,N,519,332,0,39.572926,-76.652318,NA,NA,816,TRUE
DRAGON_FLLST,NA,NA,39.522366,-76.413318,N,519,332,0,39.522366,-76.413318,NA,NA,817,TRUE
DRAGON_BATMR,NA,NA,39.398913,-76.47555,N,519,332,0,39.398913,-76.47555,NA,NA,818,TRUE
DRAGON_EDCMS,NA,NA,38.922218,-76.560012,N,517,332,0,38.922218,-76.560012,NA,NA,819,TRUE
Tomsk_22,NA,NA,56.417,84.074,N,587,846,0,56.417,84.074,NA,NA,820,TRUE
Muztagh_Ata,NA,NA,38.408222,75.038764,N,515,817,0,38.408222,75.038764,NA,NA,821,TRUE
Montsec,NA,NA,42.051417,0.729689,N,529,579,0,42.051417,0.729689,NA,NA,822,TRUE
Jomsom,NA,NA,28.778214,83.7142,N,476,845,0,28.778214,83.7142,NA,NA,823,TRUE
Farmington_RSVP,NA,NA,36.797383,-108.479991,N,508,230,0,36.797383,-108.479991,NA,NA,824,TRUE
Kuching,NA,NA,1.490556,110.348611,N,367,930,0,1.490556,110.348611,NA,NA,825,TRUE
DRAGON_WileyFord,NA,NA,39.610446,-78.773648,N,519,325,0,39.610446,-78.773648,NA,NA,826,TRUE
DRAGON_Bainbridge,NA,NA,39.606044,-76.074122,N,519,334,0,39.606044,-76.074122,NA,NA,827,TRUE
DRAGON_PineyOrchard,NA,NA,39.060781,-76.719202,N,517,331,0,39.060781,-76.719202,NA,NA,828,TRUE
DRAGON_KentIsland,NA,NA,38.9793,-76.307864,N,517,333,0,38.9793,-76.307864,NA,NA,829,TRUE
ARM_Nainital,NA,NA,29.35883,79.45827,N,478,831,0,29.35883,79.45827,NA,NA,830,TRUE
DRAGON_BelAir,NA,NA,39.500014,-76.263098,N,519,333,0,39.500014,-76.263098,NA,NA,831,TRUE
DRAGON_Pasadena,NA,NA,39.111638,-76.45544,N,517,332,0,39.111638,-76.45544,NA,NA,832,TRUE
DRAGON_Pylesville,NA,NA,39.67515,-76.405349,N,520,333,0,39.67515,-76.405349,NA,NA,833,TRUE
DRAGON_EaglePoint,NA,NA,39.397778,-76.27,N,519,333,0,39.397778,-76.27,NA,NA,834,TRUE
DRAGON_Worton,NA,NA,39.285436,-76.091633,N,518,334,0,39.285436,-76.091633,NA,NA,835,TRUE
Bolzano,NA,NA,46.4569,11.33,N,547,613,0,46.4569,11.33,NA,NA,836,TRUE
Marbella_San_Pedro,NA,NA,36.486309,-4.993439,N,507,561,0,36.486309,-4.993439,NA,NA,837,TRUE
Edinburgh,NA,NA,55.923967,-3.17915,N,585,567,0,55.923967,-3.17915,NA,NA,838,TRUE
Bari_Waterfront,NA,NA,41.1168,16.8934,N,525,631,0,41.1168,16.8934,NA,NA,839,TRUE
Loskop_Dam,NA,NA,-25.407575,29.351624,N,259,671,0,-25.407575,29.351624,NA,NA,840,TRUE
Tuz_Golu_2,NA,NA,38.837,33.449,N,516,684,0,38.837,33.449,NA,NA,841,TRUE
Key_Biscayne2,NA,NA,25.731966,-80.16333,N,464,320,0,25.731966,-80.16333,NA,NA,842,TRUE
Palma_de_Mallorca,NA,NA,39.5533,2.6251,N,519,585,0,39.5533,2.6251,NA,NA,843,TRUE
Masdar_Institute,NA,NA,24.4416,54.6166,N,459,752,0,24.4416,54.6166,NA,NA,844,TRUE
ARM_Gan_Island,NA,NA,-0.690597,73.149896,N,358,811,0,-0.690597,73.149896,NA,NA,845,TRUE
Litang,NA,NA,29.9763,100.26185,N,481,898,0,29.9763,100.26185,NA,NA,846,TRUE
Magurele_Inoe,NA,NA,44.348292,26.030703,N,538,660,0,44.348292,26.030703,NA,NA,847,TRUE
Grand_Forks,NA,NA,47.91175,-97.32545,N,553,266,0,47.91175,-97.32545,NA,NA,848,TRUE
UNC-Bogota,NA,NA,4.636933,-74.0808,N,380,340,0,4.636933,-74.0808,NA,NA,849,TRUE
USM_Penang,NA,NA,5.35838,100.30231,N,382,898,0,5.35838,100.30231,NA,NA,850,TRUE
NEON17-SJER,NA,NA,37.090419,-119.722136,N,509,194,0,37.090419,-119.722136,NA,NA,851,TRUE
NhaTrang,NA,NA,12.204722,109.205556,N,410,926,0,12.204722,109.205556,NA,NA,852,TRUE
Henties_Bay,NA,NA,-22.09506,14.25974,N,273,623,0,-22.09506,14.25974,NA,NA,853,TRUE
Chiba_University,NA,NA,35.6247,140.1038,N,503,1025,0,35.6247,140.1038,NA,NA,854,TRUE
Calhau,NA,NA,16.863889,-24.867222,N,428,497,0,16.863889,-24.867222,NA,NA,855,TRUE
DRAGON_Fukue,NA,NA,32.752,128.682,N,492,989,0,32.752,128.682,NA,NA,856,TRUE
DRAGON_Fukuoka,NA,NA,33.524,130.475,N,495,995,0,33.524,130.475,NA,NA,857,TRUE
DRAGON_Matsue,NA,NA,35.48,133.01,N,503,1003,0,35.48,133.01,NA,NA,858,TRUE
DRAGON_Nishiharima,NA,NA,35.026,134.336,N,501,1007,0,35.026,134.336,NA,NA,859,TRUE
DRAGON_Mt_Rokko,NA,NA,34.757,135.23,N,500,1010,0,34.757,135.23,NA,NA,860,TRUE
DRAGON_Mt_Ikoma,NA,NA,34.6798,135.678667,N,500,1011,0,34.6798,135.678667,NA,NA,861,TRUE
DRAGON_Kobe,NA,NA,34.72,135.291,N,500,1010,0,34.72,135.291,NA,NA,862,TRUE
DRAGON_Osaka-North,NA,NA,34.774,135.51,N,500,1011,0,34.774,135.51,NA,NA,863,TRUE
DRAGON_Osaka-South,NA,NA,34.5435,135.503867,N,499,1011,0,34.5435,135.503867,NA,NA,864,TRUE
DRAGON_Nara,NA,NA,34.688,135.828,N,500,1012,0,34.688,135.828,NA,NA,865,TRUE
DRAGON_Kyoto,NA,NA,35.026,135.781,N,501,1011,0,35.026,135.781,NA,NA,866,TRUE
DRAGON_Tsukuba,NA,NA,36.050556,140.120278,N,505,1025,0,36.050556,140.120278,NA,NA,867,TRUE
Sandia_NM_PSEL,NA,NA,35.054583,-106.540069,N,501,236,0,35.054583,-106.540069,NA,NA,868,TRUE
Fresno_2,NA,NA,36.78537,-119.77302,N,508,194,0,36.78537,-119.77302,NA,NA,869,TRUE
Bure_OPE,NA,NA,48.5625,5.505,N,555,595,0,48.5625,5.505,NA,NA,870,TRUE
DRAGON_Fukue_2,NA,NA,32.672,128.817,N,492,989,0,32.672,128.817,NA,NA,871,TRUE
DRAGON_Fukue_3,NA,NA,32.6,128.745,N,491,989,0,32.6,128.745,NA,NA,872,TRUE
DRAGON_Kunsan_NU,NA,NA,35.941072,126.683008,N,505,982,0,35.941072,126.683008,NA,NA,873,TRUE
DRAGON_Hankuk_UFS,NA,NA,37.33883,127.26582,N,510,984,0,37.33883,127.26582,NA,NA,874,TRUE
DRAGON_Pusan_NU,NA,NA,35.235354,129.082493,N,502,990,0,35.235354,129.082493,NA,NA,875,TRUE
DRAGON_Kongju_NU,NA,NA,36.470623,127.140023,N,507,984,0,36.470623,127.140023,NA,NA,876,TRUE
DRAGON_Kyungil_Univ,NA,NA,36.038648,128.788442,N,505,989,0,36.038648,128.788442,NA,NA,877,TRUE
DRAGON_GangneungWNU,NA,NA,37.771,128.867,N,512,989,0,37.771,128.867,NA,NA,878,TRUE
DRAGON_Mokpo_NU,NA,NA,34.91342,126.43736,N,501,982,0,34.91342,126.43736,NA,NA,879,TRUE
DRAGON_Korea_Univ,NA,NA,37.58514,127.02507,N,511,983,0,37.58514,127.02507,NA,NA,880,TRUE
DRAGON_Kohriyama,NA,NA,37.361042,140.3829,N,510,1026,0,37.361042,140.3829,NA,NA,881,TRUE
Univ_of_Nevada-Reno,NA,NA,39.540867,-119.814033,N,519,194,0,39.540867,-119.814033,NA,NA,882,TRUE
Coruna,NA,NA,43.363,-8.4208,N,534,550,0,43.363,-8.4208,NA,NA,883,TRUE
CEILAP-Bariloche,NA,NA,-41.146944,-71.163333,N,196,349,0,-41.146944,-71.163333,NA,NA,884,TRUE
Hada_El-Sham,NA,NA,21.802,39.7289,N,448,704,0,21.802,39.7289,NA,NA,885,TRUE
Hong_Kong_Sheung,NA,NA,22.4833,114.1166,N,451,942,0,22.4833,114.1166,NA,NA,886,TRUE
UPRM_Lidar_Lab,NA,NA,18.210131,-67.140125,N,434,362,0,18.210131,-67.140125,NA,NA,887,TRUE
Cairo_EMA_2,NA,NA,30.080767,31.290067,N,481,677,0,30.080767,31.290067,NA,NA,888,TRUE
Ouarzazate,NA,NA,30.928367,-6.912867,N,485,555,0,30.928367,-6.912867,NA,NA,889,TRUE
NEON_CVALLA,NA,NA,40.16063,-105.16725,N,522,240,0,40.16063,-105.16725,NA,NA,890,TRUE
DRAGON_Sinjeong,NA,NA,37.52341,126.85863,N,511,983,0,37.52341,126.85863,NA,NA,891,TRUE
DRAGON_Soha,NA,NA,37.45213,126.8847,N,511,983,0,37.45213,126.8847,NA,NA,892,TRUE
DRAGON_Bokjeong,NA,NA,37.45699,127.13123,N,511,984,0,37.45699,127.13123,NA,NA,893,TRUE
DRAGON_Sanggye,NA,NA,37.65885,127.06845,N,512,984,0,37.65885,127.06845,NA,NA,894,TRUE
DRAGON_Guwol,NA,NA,37.44967,126.72403,N,511,983,0,37.44967,126.72403,NA,NA,895,TRUE
Luang_Namtha,NA,NA,20.9311,101.4162,N,445,902,0,20.9311,101.4162,NA,NA,896,TRUE
KAUST_Campus,NA,NA,22.304833,39.102833,N,450,702,0,22.304833,39.102833,NA,NA,897,TRUE
Son_La,NA,NA,21.3322,103.905151,N,446,909,0,21.3322,103.905151,NA,NA,898,TRUE
GOT_Seaprism,NA,NA,9.2862,101.4123,N,398,902,0,9.2862,101.4123,NA,NA,899,TRUE
DRAGON_Anmyeon,NA,NA,36.53863,126.33002,N,507,981,0,36.53863,126.33002,NA,NA,900,TRUE
DRAGON_NIER,NA,NA,37.56893,126.63971,N,511,982,0,37.56893,126.63971,NA,NA,901,TRUE
DRAGON_Konkuk_Univ,NA,NA,37.54205,127.079774,N,511,984,0,37.54205,127.079774,NA,NA,902,TRUE
DRAGON_Osaka_Center,NA,NA,34.668477,135.530894,N,500,1011,0,34.668477,135.530894,NA,NA,903,TRUE
Tai_Ping,NA,NA,10.3755,114.362,N,403,943,0,10.3755,114.362,NA,NA,904,TRUE
Madrid,NA,NA,40.4519,-3.72395,N,523,565,0,40.4519,-3.72395,NA,NA,905,TRUE
Bayfordbury,NA,NA,51.77632,-0.09624,N,568,577,0,51.77632,-0.09624,NA,NA,906,TRUE
Tizi_Ouzou,NA,NA,36.698611,4.055833,N,508,590,0,36.698611,4.055833,NA,NA,907,TRUE
Iasi_LOASL,NA,NA,47.193056,27.555556,N,550,665,0,47.193056,27.555556,NA,NA,908,TRUE
U_of_Wisconsin_SSEC,NA,NA,43.072492,-89.411354,N,533,291,0,43.072492,-89.411354,NA,NA,909,TRUE
Kyiv-AO,NA,NA,50.4523,30.498,N,563,675,0,50.4523,30.498,NA,NA,910,TRUE
Bhola,NA,NA,22.226675,90.756415,N,450,867,0,22.226675,90.756415,NA,NA,911,TRUE
ARM_Barnstable_MA,NA,NA,41.669589,-70.290061,N,528,352,0,41.669589,-70.290061,NA,NA,912,TRUE
Tahir,NA,NA,5.411,100.1967,N,383,898,0,5.411,100.1967,NA,NA,913,TRUE
Jambi,NA,NA,-1.632445,103.641563,N,354,909,0,-1.632445,103.641563,NA,NA,914,TRUE
DRAGON_Garland,NA,NA,36.78537,-119.77302,N,508,194,0,36.78537,-119.77302,NA,NA,915,TRUE
Pontianak,NA,NA,0.07538,109.19086,N,361,926,0,0.07538,109.19086,NA,NA,916,TRUE
El_Nido_Airport,NA,NA,11.2051,119.4135,N,406,959,0,11.2051,119.4135,NA,NA,917,TRUE
NEON_GrandJunction,NA,NA,39.1271,-108.5355,N,518,230,0,39.1271,-108.5355,NA,NA,918,TRUE
NEON_Ivanpah,NA,NA,35.550655,-115.38178,N,503,208,0,35.550655,-115.38178,NA,NA,919,TRUE
Zaragoza,NA,NA,41.6334,-0.88235,N,528,574,0,41.6334,-0.88235,NA,NA,920,TRUE
Gorongosa,NA,NA,-18.978417,34.35075,N,285,687,0,-18.978417,34.35075,NA,NA,921,TRUE
Las_Galletas,NA,NA,28.0152,-16.6545,N,473,524,0,28.0152,-16.6545,NA,NA,922,TRUE
Dhaka_University,NA,NA,23.72839,90.39819,N,456,866,0,23.72839,90.39819,NA,NA,923,TRUE
Lake_Lefroy,NA,NA,-31.255,121.705,N,236,966,0,-31.255,121.705,NA,NA,924,TRUE
FZJ-JOYCE,NA,NA,50.908333,6.413056,N,565,598,0,50.908333,6.413056,NA,NA,925,TRUE
DRAGON_Permatang_DL,NA,NA,5.277875,100.271253,N,382,898,0,5.277875,100.271253,NA,NA,926,TRUE
DRAGON_PayaTerubong,NA,NA,5.375964,100.275847,N,383,898,0,5.375964,100.275847,NA,NA,927,TRUE
DRAGON_KampungBharu,NA,NA,5.341589,100.463158,N,382,898,0,5.341589,100.463158,NA,NA,928,TRUE
Badajoz,NA,NA,38.882808,-7.01082,N,517,555,0,38.882808,-7.01082,NA,NA,929,TRUE
Gangneung_WNU,NA,NA,37.771,128.867,N,512,989,0,37.771,128.867,NA,NA,930,TRUE
Kyungil_University,NA,NA,36.071667,128.82361,N,505,989,0,36.071667,128.82361,NA,NA,931,TRUE
Hankuk_UFS,NA,NA,37.33883,127.26582,N,510,984,0,37.33883,127.26582,NA,NA,932,TRUE
Osaka-North,NA,NA,34.774,135.51,N,500,1011,0,34.774,135.51,NA,NA,933,TRUE
Korea_University,NA,NA,37.58514,127.02507,N,511,983,0,37.58514,127.02507,NA,NA,934,TRUE
Kobe,NA,NA,34.72,135.291,N,500,1010,0,34.72,135.291,NA,NA,935,TRUE
Fukue,NA,NA,32.752,128.682,N,492,989,0,32.752,128.682,NA,NA,936,TRUE
Fukuoka,NA,NA,33.524,130.475,N,495,995,0,33.524,130.475,NA,NA,937,TRUE
Nara,NA,NA,34.688,135.828,N,500,1012,0,34.688,135.828,NA,NA,938,TRUE
Pusan_NU,NA,NA,35.235354,129.082493,N,502,990,0,35.235354,129.082493,NA,NA,939,TRUE
Jakarta,NA,NA,-6.155695,106.841687,N,336,919,0,-6.155695,106.841687,NA,NA,940,TRUE
DRAGON_Yishun_ITE,NA,NA,1.434638,103.844876,N,367,909,0,1.434638,103.844876,NA,NA,941,TRUE
DRAGON_Pandan_Resrv,NA,NA,1.318808,103.742362,N,366,909,0,1.318808,103.742362,NA,NA,942,TRUE
DRAGON_Temasek_Poly,NA,NA,1.344821,103.930621,N,366,910,0,1.344821,103.930621,NA,NA,943,TRUE
DRAGON_MEWR_Central,NA,NA,1.310906,103.836486,N,366,909,0,1.310906,103.836486,NA,NA,944,TRUE
DRAGON_St_Johns_Is,NA,NA,1.21795,103.849615,N,366,909,0,1.21795,103.849615,NA,NA,945,TRUE
San_Giuliano,NA,NA,42.285556,9.519167,N,530,607,0,42.285556,9.519167,NA,NA,946,TRUE
ARM_Highlands_MA,NA,NA,42.030478,-70.049317,N,529,353,0,42.030478,-70.049317,NA,NA,947,TRUE
Cerro_Poyos,NA,NA,37.108869,-3.487261,N,509,566,0,37.108869,-3.487261,NA,NA,948,TRUE
DRAGON_Jalan_ChainF,NA,NA,5.400542,100.381339,N,383,898,0,5.400542,100.381339,NA,NA,949,TRUE
DRAGON_Pondok_Upeh,NA,NA,5.33325,100.22661,N,382,898,0,5.33325,100.22661,NA,NA,950,TRUE
Montesoro_Bastia,NA,NA,42.671983,9.43505,N,532,607,0,42.671983,9.43505,NA,NA,951,TRUE
Valladolid,NA,NA,41.6636,-4.70583,N,528,562,0,41.6636,-4.70583,NA,NA,952,TRUE
Palangkaraya,NA,NA,-2.22799,113.94624,N,352,942,0,-2.22799,113.94624,NA,NA,953,TRUE
Dunhuang_LZU,NA,NA,40.49237,94.95503,N,523,881,0,40.49237,94.95503,NA,NA,954,TRUE
DRAGON_UiTM,NA,NA,5.38313,100.41631,N,383,898,0,5.38313,100.41631,NA,NA,955,TRUE
Yevpatoria,NA,NA,45.2147,33.1422,N,542,683,0,45.2147,33.1422,NA,NA,956,TRUE
Medellin,NA,NA,6.260672,-75.577914,N,386,335,0,6.260672,-75.577914,NA,NA,957,TRUE
NEON_HighParkFire,NA,NA,40.624173,-105.335581,N,523,240,0,40.624173,-105.335581,NA,NA,958,TRUE
NEON_HarvardForest,NA,NA,42.533074,-72.189899,N,531,346,0,42.533074,-72.189899,NA,NA,959,TRUE
Porto_Velho_UNIR,NA,NA,-8.837083,-63.939983,N,326,372,0,-8.837083,-63.939983,NA,NA,960,TRUE
Alboran,NA,NA,35.939625,-3.35297,N,505,566,0,35.939625,-3.35297,NA,NA,961,TRUE
Murcia,NA,NA,38.001,-1.1707,N,513,573,0,38.001,-1.1707,NA,NA,962,TRUE
Ciutadella_Menorca,NA,NA,39.985279,3.836864,N,521,589,0,39.985279,3.836864,NA,NA,963,TRUE
DRAGON_Gwangju_GIST,NA,NA,35.228278,126.843139,N,502,983,0,35.228278,126.843139,NA,NA,964,TRUE
DRAGON_Bakersfield,NA,NA,35.331506,-119.000008,N,502,196,0,35.331506,-119.000008,NA,NA,965,TRUE
DRAGON_Shafter,NA,NA,35.50361,-119.2725,N,503,195,0,35.50361,-119.2725,NA,NA,966,TRUE
DRAGON_Clovis,NA,NA,36.81931,-119.71639,N,508,194,0,36.81931,-119.71639,NA,NA,967,TRUE
DRAGON_Corcoran,NA,NA,36.10222,-119.56583,N,505,194,0,36.10222,-119.56583,NA,NA,968,TRUE
DRAGON_Drummond,NA,NA,36.70556,-119.74139,N,508,194,0,36.70556,-119.74139,NA,NA,969,TRUE
DRAGON_Hanford,NA,NA,36.31572,-119.64323,N,506,194,0,36.31572,-119.64323,NA,NA,970,TRUE
DRAGON_Madera_City,NA,NA,36.953162,-120.034418,N,509,193,0,36.953162,-120.034418,NA,NA,971,TRUE
DRAGON_Parlier,NA,NA,36.59744,-119.50369,N,507,195,0,36.59744,-119.50369,NA,NA,972,TRUE
DRAGON_Tranquility,NA,NA,36.63434,-120.38234,N,508,192,0,36.63434,-120.38234,NA,NA,973,TRUE
UH_Coastal_Center,NA,NA,29.3883,-95.0425,N,479,273,0,29.3883,-95.0425,NA,NA,974,TRUE
Donetsk,NA,NA,48.020833,37.809444,N,553,698,0,48.020833,37.809444,NA,NA,975,TRUE
Yen_Bai,NA,NA,21.70495,104.86894,N,448,913,0,21.70495,104.86894,NA,NA,976,TRUE
Kathmandu-Bode,NA,NA,27.68,85.39,N,472,850,0,27.68,85.39,NA,NA,977,TRUE
DRAGON_Porterville,NA,NA,36.03179,-119.05505,N,505,196,0,36.03179,-119.05505,NA,NA,978,TRUE
DRAGON_Visalia,NA,NA,36.31411,-119.39301,N,506,195,0,36.31411,-119.39301,NA,NA,979,TRUE
DRAGON_Huron,NA,NA,36.20615,-120.10545,N,506,193,0,36.20615,-120.10545,NA,NA,980,TRUE
DRAGON_Arvin,NA,NA,35.237959,-118.78781,N,502,197,0,35.237959,-118.78781,NA,NA,981,TRUE
Doi_Ang_Khang,NA,NA,19.93245,99.0454,N,441,894,0,19.93245,99.0454,NA,NA,982,TRUE
Beijing-CAMS,NA,NA,39.93333,116.31667,N,521,949,0,39.93333,116.31667,NA,NA,983,TRUE
Mt_WLG,NA,NA,36.28333,100.89583,N,506,900,0,36.28333,100.89583,NA,NA,984,TRUE
Lumbini,NA,NA,27.49,83.28,N,471,843,0,27.49,83.28,NA,NA,985,TRUE
MetObs_Lindenberg,NA,NA,52.209275,14.12087,N,570,622,0,52.209275,14.12087,NA,NA,986,TRUE
Gozo,NA,NA,36.034139,14.264694,N,505,623,0,36.034139,14.264694,NA,NA,987,TRUE
Ben_Salem,NA,NA,35.55055,9.914003,N,503,609,0,35.55055,9.914003,NA,NA,988,TRUE
Heng-Chun,NA,NA,22.054742,120.6995,N,449,963,0,22.054742,120.6995,NA,NA,989,TRUE
HOPE-Krauthausen,NA,NA,50.8796,6.4145,N,565,598,0,50.8796,6.4145,NA,NA,990,TRUE
HOPE-Hambach,NA,NA,50.8972,6.4639,N,565,598,0,50.8972,6.4639,NA,NA,991,TRUE
HOPE-Inselhombroich,NA,NA,51.1514,6.6436,N,566,598,0,51.1514,6.6436,NA,NA,992,TRUE
HOPE-RWTH-Aachen,NA,NA,50.7777,6.0606,N,564,596,0,50.7777,6.0606,NA,NA,993,TRUE
CENER,NA,NA,42.816424,-1.602187,N,532,572,0,42.816424,-1.602187,NA,NA,994,TRUE
HohenpeissenbergDWD,NA,NA,47.8019,11.0119,N,552,612,0,47.8019,11.0119,NA,NA,995,TRUE
SEARCH-Centreville2,NA,NA,32.90289,-87.24968,N,493,298,0,32.90289,-87.24968,NA,NA,996,TRUE
Fowlers_Gap,NA,NA,-31.0863,141.70082,N,237,1030,0,-31.0863,141.70082,NA,NA,997,TRUE
Santa_Monica_Colg,NA,NA,34.01685,-118.47113,N,497,198,0,34.01685,-118.47113,NA,NA,998,TRUE
Beijing_RADI,NA,NA,40.0048,116.3786,N,521,949,0,40.0048,116.3786,NA,NA,999,TRUE
DRAGON_Conroe,NA,NA,30.350278,-95.425,N,482,272,0,30.350278,-95.425,NA,NA,1000,TRUE
DRAGON_NW_Harris_CO,NA,NA,30.039444,-95.673889,N,481,271,0,30.039444,-95.673889,NA,NA,1001,TRUE
DRAGON_Aldine,NA,NA,29.901037,-95.326125,N,481,272,0,29.901037,-95.326125,NA,NA,1002,TRUE
DRAGON_West_Houston,NA,NA,29.833056,-95.656944,N,480,271,0,29.833056,-95.656944,NA,NA,1003,TRUE
DRAGON_UH_W_Liberty,NA,NA,30.0583,-94.9781,N,481,273,0,30.0583,-94.9781,NA,NA,1004,TRUE
DRAGON_Clinton,NA,NA,29.733611,-95.2575,N,480,272,0,29.733611,-95.2575,NA,NA,1005,TRUE
DRAGON_UH_Sugarland,NA,NA,29.5741,-95.652,N,479,271,0,29.5741,-95.652,NA,NA,1006,TRUE
DRAGON_Channel_View,NA,NA,29.8025,-95.125556,N,480,273,0,29.8025,-95.125556,NA,NA,1007,TRUE
